amount,transaction_hour,is_new_receiver,is_new_device,location_change,failed_transactions,transaction_frequency,account_age_days,is_fraud
13265.39,15,0,0,1,2,4,302,0
2043.09,18,0,0,0,0,10,773,0
2761.16,17,0,0,1,0,2,356,0
369.09,13,0,0,0,0,6,868,0
719.41,20,0,0,0,3,5,357,0
4362.31,13,1,0,0,0,7,78,0
1878.51,12,0,0,0,0,6,152,0
10838.35,14,0,0,0,0,10,722,0
98.81,18,0,0,0,0,11,820,0
2869.45,18,1,0,1,1,9,180,1
2479.01,22,0,0,0,0,8,589,0
127.1,23,0,0,0,0,10,929,1
806.86,16,1,0,1,0,3,181,0
3212.96,11,1,0,0,0,6,652,0
4083.86,15,0,0,1,1,4,789,0
3118.01,8,1,0,0,0,4,232,0
4552.12,9,0,0,0,2,11,287,0
5435.16,19,0,0,0,0,20,544,0
69.84,12,0,0,1,0,3,495,0
3752.79,9,1,0,1,0,10,53,1
19872.53,16,0,0,1,3,5,233,1
4401.73,22,0,0,0,0,6,98,0
6800.7,9,1,0,1,1,10,781,1
2252.61,21,0,0,0,0,8,797,0
8933.09,8,0,0,0,0,12,734,0
8904.76,23,0,1,1,0,6,862,1
4430.04,12,0,0,0,3,17,649,0
22391.67,10,0,1,0,0,13,198,1
814.96,11,1,0,0,1,9,47,0
112.56,19,0,0,0,4,17,759,1
8832.18,9,0,0,0,0,7,644,0
9885.23,8,0,0,0,0,15,107,0
778.41,22,0,0,1,0,10,591,0
1862.07,20,0,0,0,0,23,331,0
116.25,9,0,0,0,0,17,631,0
2092.97,18,0,0,0,0,7,543,0
8910.58,10,1,0,1,1,9,62,1
4388.38,10,0,0,0,1,17,796,1
2577.14,16,0,0,0,3,11,294,0
2798.8,17,1,0,0,0,6,816,0
18.13,10,1,0,0,0,3,36,0
2148.34,1,0,0,0,0,7,308,0
6248.53,19,1,0,0,0,10,586,0
21952.99,19,0,0,0,0,9,606,0
11276.29,7,0,0,1,0,5,362,0
153.27,18,0,0,0,2,10,143,0
13739.76,22,0,0,1,3,16,257,1
9182.64,2,1,0,0,0,5,972,0
9105.03,22,0,0,0,1,10,693,0
3684.89,9,0,0,0,1,5,756,0
3055.04,10,0,1,1,0,4,862,0
2175.09,9,0,0,0,0,10,116,0
417.71,8,0,0,1,5,3,581,0
1564.45,19,0,0,0,1,15,857,0
1708.98,21,0,0,0,4,8,316,0
3980.79,22,1,0,0,0,5,536,0
8266.74,23,0,0,0,0,12,983,0
3862.56,15,0,0,0,0,16,159,0
367.51,8,0,0,0,4,5,813,0
19000.56,20,0,0,0,0,6,411,0
17169.27,22,1,0,0,0,6,531,0
9238.0,5,1,0,0,0,15,229,1
28495.87,3,0,0,0,0,2,12,0
4727.92,7,0,0,0,0,8,343,0
19753.58,17,0,0,0,0,5,818,0
481.7,12,0,0,0,0,4,594,0
2741.22,12,0,0,1,0,5,908,0
1542.31,19,1,0,0,0,13,21,1
1317.69,23,1,0,1,0,6,825,0
920.54,23,0,0,0,0,9,122,0
5853.74,20,1,0,0,0,3,19,0
9130.93,10,1,1,0,1,2,17,1
5190.74,13,1,0,0,0,15,955,0
963.71,14,1,0,0,0,12,935,0
10009.98,6,0,0,0,0,8,892,0
6072.86,10,0,0,0,0,15,73,0
2957.76,3,1,0,0,0,17,566,1
6737.55,16,1,0,0,0,24,190,0
1815.86,18,1,0,0,1,11,646,1
2550.48,23,0,0,0,1,14,916,0
14978.71,21,0,1,1,0,8,904,0
2069.21,9,0,0,0,0,10,658,0
3819.14,15,0,0,0,1,3,636,0
13261.35,23,0,0,1,0,2,598,0
7390.29,10,0,0,0,0,22,826,0
395.33,6,0,0,0,1,14,695,0
966.11,11,0,0,0,0,8,466,0
57.23,6,0,0,0,1,14,277,0
5990.48,16,0,0,0,0,7,276,0
3571.69,12,0,0,0,0,10,193,0
875.13,14,0,0,0,2,5,158,0
19021.11,8,1,0,0,0,5,150,0
4535.79,13,0,0,0,0,22,777,0
1671.59,15,0,0,0,0,14,309,0
4176.13,11,1,0,1,0,8,605,0
6839.49,12,0,0,1,0,21,850,0
485.81,11,0,0,0,0,5,232,0
1937.05,17,0,0,1,4,1,732,0
9879.32,11,1,0,0,2,7,841,0
3703.39,2,0,1,0,0,21,262,1
4755.58,18,1,0,0,2,4,896,0
3412.43,13,1,0,0,0,7,726,0
279.36,20,0,0,0,0,10,294,0
1097.33,23,0,0,0,0,2,322,0
3548.58,11,0,0,0,1,9,485,0
1418.15,21,0,0,0,0,8,135,0
317.63,18,0,1,0,0,2,96,0
11143.94,17,1,0,1,1,14,32,1
23851.01,12,0,0,1,0,4,984,0
9464.36,9,0,0,0,0,4,943,0
11546.06,11,1,0,0,0,5,584,0
1672.25,8,0,0,0,0,8,415,0
19418.05,12,0,1,1,0,3,757,1
1325.85,18,0,1,0,0,9,677,0
18158.47,5,0,1,1,0,3,310,1
31586.88,2,0,0,0,0,4,404,0
7473.0,23,1,0,1,0,8,968,1
23835.46,14,0,0,0,4,12,768,1
5067.4,9,0,0,0,0,8,455,0
1812.92,18,0,0,0,1,17,797,0
3456.81,10,0,0,1,1,6,930,0
5411.93,23,0,0,1,0,11,534,1
465.34,14,0,0,0,0,15,454,0
5852.62,15,1,0,0,0,6,76,0
23846.32,14,0,1,1,1,3,372,1
1275.12,17,1,0,1,0,7,54,0
9448.49,20,0,0,0,0,14,682,0
14319.2,12,1,0,0,0,2,686,0
17272.53,19,0,0,0,0,5,249,0
19343.63,19,0,0,1,0,9,284,0
4432.09,22,0,1,0,2,1,602,0
22724.43,13,1,1,0,0,5,252,1
8505.83,4,1,1,0,0,11,457,1
1068.07,2,0,0,0,1,4,561,0
3897.9,7,0,0,0,1,16,411,0
7612.14,10,0,0,0,0,15,167,0
1714.85,18,1,0,0,0,6,604,0
6150.17,6,1,0,0,0,6,628,0
6600.48,20,1,0,1,0,8,736,0
1075.44,10,1,0,0,0,12,738,0
5005.63,10,1,0,0,0,8,568,0
8870.65,18,0,0,0,0,7,224,0
4155.65,21,1,0,1,3,7,970,1
83.06,2,0,1,0,0,6,803,0
64.48,10,1,0,0,0,10,914,0
2659.94,11,0,1,1,4,5,761,1
15647.9,14,0,0,0,1,4,421,0
1567.89,22,0,0,0,0,17,892,0
6046.7,14,0,0,0,0,6,152,0
1516.76,20,0,0,1,4,23,280,1
2338.73,14,0,0,0,0,9,542,0
11314.91,7,0,0,1,1,13,155,0
7840.75,6,0,1,0,2,16,670,1
611.57,6,0,0,0,0,7,900,0
3369.07,0,0,0,0,1,10,795,0
187.62,15,1,0,0,5,13,109,1
3943.84,6,1,0,0,0,6,451,0
6525.97,23,0,0,0,0,7,134,0
766.8,1,1,0,0,2,8,519,1
2055.53,16,0,0,1,0,3,375,0
3053.36,18,0,0,1,1,13,341,0
15129.3,11,0,0,0,0,12,455,0
30003.74,21,0,0,0,0,4,258,0
285.71,19,0,0,0,0,11,457,0
8597.95,10,1,0,0,0,3,195,0
2798.65,8,0,0,0,0,7,752,0
3000.01,23,0,0,0,0,10,143,0
8431.01,1,1,0,0,0,10,945,1
15047.5,20,0,0,0,0,5,35,0
18096.87,16,0,0,0,2,6,213,0
5174.04,19,0,0,1,1,9,785,0
2660.79,11,0,0,0,0,13,838,0
9304.27,20,0,0,0,0,6,143,0
1744.11,18,0,0,0,0,12,524,0
4991.7,20,0,0,0,0,5,673,0
2674.41,6,0,0,0,0,5,893,0
6423.7,18,0,0,1,1,5,906,0
1659.77,22,0,0,0,0,8,710,0
1286.14,4,0,0,1,1,11,682,1
15033.74,18,1,0,0,1,13,673,1
654.2,15,0,0,0,0,11,888,0
4240.81,9,0,0,0,0,9,13,0
1507.33,3,0,0,0,0,5,382,0
248.25,20,0,0,1,0,2,706,0
230.1,17,0,0,0,0,9,530,0
1165.84,6,0,0,0,0,3,626,0
12104.09,7,1,0,0,0,15,721,0
2001.72,22,0,0,0,0,7,354,0
18039.75,23,0,0,0,0,11,776,1
5238.22,23,0,0,0,0,6,312,0
3452.74,22,1,0,0,0,5,477,0
5216.27,14,0,0,0,0,4,902,0
4372.69,17,0,0,0,0,8,719,0
8542.18,16,0,0,0,1,4,607,0
2001.86,11,0,0,1,1,11,429,1
2622.92,8,0,0,0,0,4,30,0
13481.24,16,1,1,0,0,12,980,1
17573.57,6,0,0,0,2,4,666,0
13394.84,10,0,0,0,0,12,660,0
3272.66,23,1,1,0,0,3,440,1
9104.74,13,0,0,0,1,12,24,0
3891.43,14,0,0,1,0,5,60,0
4139.43,8,0,0,0,0,13,808,0
1384.07,16,0,0,0,5,4,432,0
5376.15,23,0,0,0,0,8,528,0
1245.77,6,0,1,0,3,7,570,1
2426.89,16,1,0,0,0,18,68,0
11597.38,10,1,0,1,0,11,866,1
1402.17,22,0,0,1,0,7,67,0
452.9,9,0,1,0,1,4,637,0
439.02,19,0,1,0,0,16,195,0
16969.43,16,0,0,0,0,9,831,0
4252.51,1,0,1,0,1,5,294,0
3169.82,8,1,0,0,0,4,881,0
10002.2,22,0,1,0,0,13,321,0
10850.97,7,1,0,0,0,5,268,0
2432.52,22,0,0,0,1,8,211,0
7107.54,6,0,0,0,2,5,739,0
8857.42,22,0,0,0,0,10,242,0
6389.19,9,0,0,0,0,4,197,0
996.38,16,1,0,0,0,2,43,0
12529.19,21,1,0,0,0,3,819,0
4657.37,13,0,1,0,0,7,423,1
2001.66,19,0,0,0,1,19,458,0
3332.69,18,0,0,0,4,2,138,0
239.77,11,0,0,1,1,19,229,1
830.88,10,0,1,0,0,4,292,0
8712.99,18,0,0,0,0,14,370,0
10.07,12,0,1,1,0,3,889,0
3242.94,17,0,1,0,0,3,227,0
4445.27,11,1,0,0,0,10,345,0
347.1,15,0,0,0,0,9,689,0
21698.91,21,0,0,0,1,2,763,0
1548.07,19,0,1,0,0,8,947,0
2186.15,20,0,0,0,3,6,954,0
2183.94,9,0,0,0,0,12,639,0
1581.44,1,0,0,0,0,4,735,0
18.85,20,1,0,0,0,12,379,0
7851.46,23,1,0,0,0,7,356,0
20449.46,12,1,0,0,5,11,211,1
1533.89,20,0,0,0,0,4,886,0
6536.87,13,0,0,0,3,10,775,1
8136.36,7,0,1,1,0,7,393,0
11330.06,3,0,0,0,0,10,473,0
3305.62,4,0,1,0,0,9,151,0
2175.22,9,0,0,0,2,5,973,0
2370.88,11,0,0,0,0,11,506,0
7491.73,12,0,0,0,4,4,887,0
10192.39,12,1,1,0,0,13,831,1
1212.53,2,0,1,0,0,5,554,0
2791.18,9,1,0,0,0,13,523,0
13943.07,2,0,0,0,0,4,355,0
9870.87,12,0,0,0,0,7,984,0
25151.86,12,0,0,0,1,5,418,0
8430.6,19,0,1,0,0,9,557,0
3007.29,13,0,0,0,0,7,719,0
5368.93,13,0,1,0,0,8,267,0
6500.78,10,0,0,0,0,7,820,0
500.23,15,0,0,0,0,17,595,0
4728.12,21,0,0,1,0,17,828,0
7423.21,1,0,0,0,1,16,816,0
1108.64,15,0,0,0,0,14,796,0
9112.02,11,1,0,0,1,8,697,0
5269.14,21,0,0,0,0,11,422,0
18257.11,14,0,0,0,0,5,398,0
270.09,7,1,0,1,0,4,199,0
1859.97,9,1,0,0,1,5,758,0
5531.1,13,0,0,1,1,10,672,0
2120.64,18,0,0,0,0,8,696,0
7529.49,14,0,0,1,0,14,769,0
8547.88,14,0,0,0,1,2,61,0
658.96,6,0,0,0,2,12,470,0
4337.48,7,0,0,1,1,7,225,0
4276.53,17,1,1,0,0,3,816,0
2775.37,4,0,0,1,0,3,140,0
16221.65,16,1,0,0,1,8,797,0
10554.37,4,1,0,1,0,7,801,1
7178.28,18,0,0,0,0,11,801,0
7527.44,15,0,0,0,0,5,278,0
3726.22,14,0,0,0,0,3,124,0
15239.43,13,1,0,0,4,12,70,1
7126.71,10,0,0,0,3,8,607,0
7843.4,13,0,0,0,0,5,493,0
11879.59,13,0,0,0,0,5,761,0
1931.82,20,1,0,0,1,5,724,0
9882.6,14,1,0,0,0,9,592,0
1313.27,21,0,1,0,0,5,929,0
2551.85,19,0,0,0,0,7,139,0
2463.32,18,0,0,1,0,10,930,0
23055.33,9,0,1,0,0,8,229,0
11660.08,9,1,0,0,0,10,439,0
7257.28,15,0,0,1,0,9,229,0
7800.95,14,1,1,0,2,6,92,0
4964.22,11,0,1,0,3,15,191,1
17645.05,5,0,0,0,1,8,6,1
4124.16,17,0,0,0,0,4,812,0
2883.23,2,0,0,0,0,6,385,0
1077.84,6,0,0,0,1,9,37,0
9266.44,3,0,0,0,3,11,982,0
7965.58,5,0,0,0,0,7,481,0
2920.51,11,0,1,0,0,3,402,0
163.1,7,0,0,0,0,9,102,0
10968.01,12,0,0,0,0,5,93,0
78.9,17,0,0,1,0,12,487,0
7308.29,4,0,0,0,3,2,386,1
21100.99,22,0,0,0,0,6,705,0
3463.91,9,0,0,1,0,14,838,0
1617.07,14,0,0,0,3,2,752,0
7332.06,13,1,1,1,0,8,511,1
10203.82,15,1,0,1,2,13,667,1
4753.64,22,0,0,0,0,7,874,0
20483.9,18,0,0,0,3,15,271,1
328.31,1,0,0,0,0,12,846,0
4226.71,16,0,0,1,4,8,992,0
7614.76,12,0,0,0,0,2,395,0
11920.92,13,0,0,0,0,7,5,0
1195.26,4,0,0,0,0,9,339,0
9666.73,9,0,1,0,0,3,475,0
4837.25,8,1,0,1,0,4,110,0
3040.59,20,0,0,1,4,14,377,1
857.41,15,1,0,0,0,7,577,0
12038.04,21,0,0,0,1,14,111,0
1036.67,10,0,0,1,0,9,41,0
2234.54,11,0,0,0,1,4,353,0
2065.33,22,0,0,0,0,4,607,0
12316.95,21,0,0,0,4,5,925,0
6711.32,12,0,0,1,0,11,615,0
9567.89,17,0,0,0,0,3,512,0
1739.84,16,0,1,0,0,4,961,0
5892.96,6,0,1,0,1,3,765,0
5098.23,13,0,0,0,1,4,749,0
10742.48,12,1,0,1,1,13,374,1
14202.32,3,0,0,0,0,9,640,0
83.39,8,1,0,0,0,5,795,0
6735.51,23,0,1,0,3,11,701,1
329.37,15,1,0,1,0,9,41,0
4785.85,19,0,0,0,0,4,967,0
2044.97,17,0,0,0,1,3,60,0
2208.42,16,0,0,1,0,11,64,0
2622.07,15,1,0,1,1,5,491,0
5835.95,1,0,0,0,0,4,479,0
2449.24,19,0,0,0,4,3,669,0
7926.28,14,1,0,0,2,5,875,0
3120.4,20,0,0,0,1,5,358,0
434.81,6,0,0,0,0,1,501,0
9198.19,6,0,0,0,0,18,109,0
2029.2,6,0,0,0,2,8,195,0
3411.91,1,0,0,1,0,7,299,0
6949.56,12,0,1,0,1,10,514,1
2434.9,8,1,0,0,0,19,946,0
359.5,13,0,0,0,0,15,521,0
2819.67,6,0,0,0,0,13,701,0
17352.68,17,0,0,0,0,2,231,0
6168.88,20,1,1,1,1,3,990,1
6688.93,22,0,0,0,1,7,462,0
6012.64,13,1,0,0,0,7,560,0
1341.31,6,0,1,0,0,21,212,0
3261.15,14,0,0,0,2,8,526,0
8350.36,16,0,0,0,1,17,375,0
651.32,13,0,0,0,0,12,86,0
1963.16,13,0,0,1,0,1,283,0
1950.43,10,0,0,1,2,13,207,1
3404.0,10,0,0,0,0,6,282,0
23593.79,0,1,0,0,2,9,271,1
429.33,21,1,1,0,1,6,351,1
4397.6,19,1,0,1,1,13,907,1
1196.06,15,1,0,0,4,7,398,1
21186.21,19,0,0,0,1,9,772,0
731.52,21,0,0,0,0,5,739,0
3111.07,10,1,0,0,0,12,955,0
8043.83,18,0,0,0,0,2,864,0
7325.62,19,0,0,0,0,5,804,0
3306.66,15,0,0,0,0,12,306,0
2562.7,12,0,0,0,0,2,32,0
3051.12,2,0,0,0,0,12,635,0
1851.4,16,0,0,0,0,5,334,0
1388.99,8,0,0,0,2,4,610,0
3968.74,14,1,0,0,1,19,756,1
1886.23,14,1,0,0,3,15,955,1
2043.53,15,1,0,0,0,12,963,0
6425.88,16,0,0,0,0,8,293,0
20763.72,18,1,1,0,0,3,945,1
5562.55,23,1,0,0,0,7,791,0
490.62,15,0,0,0,0,8,420,0
481.56,21,1,0,0,0,9,342,0
18157.66,21,0,0,1,0,10,946,1
2126.87,20,1,1,0,1,5,756,0
589.51,11,0,0,1,1,10,501,0
5493.43,17,0,1,1,0,8,886,0
5873.39,22,0,0,0,0,15,620,0
6283.36,19,0,0,1,0,7,513,0
1876.95,1,0,0,0,0,6,254,0
101.36,14,1,0,0,3,11,127,1
20127.08,6,1,0,0,2,13,228,1
1743.24,13,1,1,0,0,7,306,0
6772.56,20,0,0,0,0,12,782,0
7367.92,18,1,0,0,0,7,570,0
5659.77,19,0,0,0,0,6,209,0
2261.72,8,1,0,0,3,3,253,1
1907.28,12,0,0,0,1,8,766,0
5472.87,13,0,0,0,0,10,655,0
12073.78,22,1,0,1,0,16,315,1
17604.71,6,1,0,0,1,13,603,1
681.66,18,0,0,0,0,7,256,0
1019.3,4,1,0,0,0,9,121,0
17383.83,14,0,0,0,0,1,239,0
8013.01,8,0,1,0,0,12,721,0
12883.17,10,0,0,1,1,3,642,0
1368.64,19,0,0,0,0,4,601,0
5324.36,7,0,0,0,0,8,328,0
7256.67,23,0,0,1,0,10,959,1
6848.7,18,0,0,1,0,3,266,0
3157.03,17,0,1,0,1,13,156,1
103.09,7,0,0,0,0,11,122,0
5256.95,8,0,1,0,1,3,698,0
1760.96,10,0,0,0,0,5,932,0
3599.8,17,0,0,0,0,7,370,0
18970.96,6,0,0,0,1,23,488,0
3065.31,9,0,0,0,1,7,931,0
10998.05,12,0,0,0,0,5,250,0
1263.53,12,0,0,0,0,12,80,0
6706.88,22,1,0,1,0,7,721,0
22645.38,10,0,0,0,2,18,114,0
654.8,11,0,0,0,0,2,52,1
60.13,4,0,0,0,0,13,577,1
3420.55,21,0,0,1,0,9,598,0
593.2,22,1,1,1,0,5,196,1
8289.12,14,0,1,0,1,4,188,0
14768.85,12,0,0,0,0,4,539,0
3425.19,15,0,0,1,0,9,102,0
1806.19,16,0,0,1,0,17,661,0
3429.24,13,0,0,0,0,21,75,0
7722.13,11,1,0,0,0,15,543,0
64.57,13,1,0,0,0,27,452,0
5351.6,12,0,0,0,0,5,343,0
5710.51,12,1,0,1,1,8,44,1
6101.5,19,0,0,0,1,9,871,0
1672.61,13,1,0,0,0,7,996,0
7521.69,7,1,0,0,0,11,500,0
585.05,6,0,0,0,0,9,500,0
1343.39,11,0,0,0,0,4,536,0
12606.4,22,0,0,0,2,7,267,0
8063.05,20,0,0,0,4,14,37,1
93.05,10,0,0,1,0,8,396,0
1723.12,7,1,0,0,0,2,190,0
1457.89,8,1,0,0,1,6,565,0
1904.9,5,1,0,0,0,3,489,0
1716.6,22,1,0,0,0,8,10,0
397.4,6,1,0,0,0,4,438,0
3695.36,16,0,1,1,0,7,612,0
7927.05,23,0,0,0,0,14,926,0
5609.58,23,0,0,0,0,8,143,0
6714.42,13,0,1,0,0,8,583,0
517.79,18,0,1,0,1,12,544,1
18166.0,9,0,0,0,1,3,40,0
10949.2,22,1,0,0,5,12,879,1
9821.31,6,1,0,0,0,8,455,0
10399.08,14,0,0,0,0,16,646,0
16202.51,18,1,0,0,0,4,812,0
4724.92,3,0,0,0,1,8,606,0
1350.98,14,1,0,0,0,18,236,0
5764.93,9,0,0,0,0,2,702,1
8159.31,20,0,0,0,0,5,463,0
8044.57,21,1,1,0,4,6,610,1
4431.96,13,0,0,0,2,9,688,0
435.49,15,0,0,0,0,7,485,0
2792.82,11,0,0,1,2,5,326,0
15222.14,7,0,0,0,0,12,539,0
5278.9,12,1,0,0,0,4,124,0
4647.45,16,0,0,0,1,4,306,0
1888.85,21,1,0,1,0,6,937,0
2767.46,16,0,0,0,0,5,938,0
13552.58,15,0,0,0,2,4,580,0
6598.01,20,0,0,1,0,15,143,0
9299.69,16,1,1,0,4,13,720,1
3644.61,3,0,0,0,0,7,719,0
5979.52,19,0,0,0,0,4,85,0
1723.18,6,0,0,0,0,15,949,0
7344.06,6,0,0,0,2,6,599,0
3357.52,9,1,0,0,0,6,537,0
3516.25,21,0,0,1,0,7,956,0
6297.33,1,0,0,0,0,7,9,0
16529.6,1,0,0,1,1,7,822,1
406.88,15,0,0,0,0,8,544,0
10459.02,21,0,1,0,0,4,505,0
2085.11,18,0,0,1,0,7,628,0
3531.05,13,0,0,0,0,6,575,0
142.94,17,0,0,0,0,5,365,0
2159.02,11,0,0,0,0,14,325,0
4200.54,7,1,0,0,2,6,933,0
356.89,13,1,1,1,0,8,349,1
4062.97,0,0,0,0,0,18,789,0
15722.87,14,0,0,0,0,9,64,0
678.23,13,0,0,0,3,7,257,0
8684.76,18,1,1,0,0,5,711,0
3172.45,23,0,0,0,1,5,70,0
6398.29,18,1,0,0,2,11,339,0
1818.55,7,0,0,0,0,11,764,0
1052.49,17,0,0,0,0,8,296,0
1059.43,15,0,0,0,1,16,526,0
448.6,10,0,0,0,1,3,518,0
1242.17,23,0,0,0,1,8,187,0
6557.78,3,1,0,0,2,8,521,1
12816.71,15,1,0,1,0,12,992,1
10106.11,6,1,0,0,1,11,247,1
6943.65,6,0,0,0,0,11,712,0
712.12,18,0,0,0,0,2,508,0
2058.08,17,0,0,0,0,15,105,0
2234.7,8,0,0,0,0,11,470,0
1735.75,15,1,0,0,0,10,200,0
4351.71,17,0,0,0,0,14,364,0
4611.46,6,0,0,0,0,4,446,0
2658.6,14,1,0,1,2,6,290,0
2629.78,22,1,0,0,0,10,625,0
10590.98,1,0,0,1,1,10,393,1
9353.72,15,0,0,0,0,4,970,0
2217.25,0,1,0,1,0,9,790,1
14715.71,23,0,0,0,0,8,639,0
18332.08,17,1,0,0,0,6,589,0
2383.76,19,0,0,0,0,5,426,0
2635.68,6,0,0,1,2,10,499,1
4236.88,18,0,1,0,0,8,483,0
17003.61,16,1,1,0,0,22,712,1
12550.32,13,1,0,0,0,18,973,0
659.31,0,1,1,0,0,10,739,1
3002.7,6,0,0,0,0,8,349,0
4846.16,23,1,1,0,1,3,766,1
4206.59,12,0,0,0,0,4,202,0
1303.01,17,0,1,0,0,11,926,0
11756.18,1,0,0,1,0,7,635,0
6789.52,14,1,0,0,0,9,454,0
10927.56,22,1,0,0,0,5,285,0
11753.95,15,0,0,0,0,10,294,0
8288.44,4,0,0,0,1,7,5,0
3480.46,21,1,1,0,0,12,263,1
5668.07,16,0,0,0,1,3,907,0
1058.73,22,1,0,1,0,12,724,1
6728.62,10,0,0,0,1,6,27,0
1195.24,11,0,0,0,3,6,575,0
7114.03,10,0,1,1,0,11,79,1
1575.06,21,0,1,0,0,5,349,0
760.33,19,0,0,0,0,12,268,0
1093.99,3,0,0,0,0,18,443,0
21.96,21,0,0,0,0,7,826,0
7620.85,8,0,0,0,1,8,294,0
7919.6,14,1,0,0,0,11,801,0
4350.81,19,0,0,0,0,5,931,0
1065.86,1,0,0,0,1,2,183,0
533.52,17,1,0,0,1,7,767,0
125.89,8,0,0,0,0,13,59,0
1097.32,8,0,0,0,1,20,889,0
13300.5,7,0,0,0,3,5,44,0
1668.77,19,1,0,1,0,4,816,0
2634.26,21,1,1,0,0,4,865,0
677.91,15,0,0,0,1,7,911,0
1518.96,12,1,0,1,1,18,740,1
4404.13,7,0,0,0,0,11,365,0
5625.18,15,0,1,1,0,6,183,0
1699.03,4,1,0,0,1,12,863,1
366.79,8,0,0,1,3,7,236,0
2985.95,16,1,0,0,1,3,42,0
1611.03,20,0,0,1,4,13,409,1
1497.34,7,0,0,1,0,15,376,0
19302.71,11,1,0,0,3,11,770,1
5757.37,16,0,1,0,1,16,594,1
4893.47,9,1,0,0,2,19,41,0
3234.82,8,1,0,0,0,1,940,0
3371.61,20,1,1,0,1,6,306,1
4680.99,22,0,0,0,0,13,602,0
7162.85,14,0,0,1,0,3,462,0
7276.91,18,1,0,0,0,8,839,0
1140.24,17,1,1,0,0,8,556,0
4170.24,7,0,0,0,0,12,90,0
3195.74,4,1,0,0,4,1,699,1
12275.7,13,0,0,0,1,5,569,0
5998.57,10,1,1,0,2,5,40,0
4572.19,23,0,1,0,5,10,60,1
745.68,4,0,0,1,0,3,507,0
5592.91,8,0,0,0,0,2,143,0
757.97,0,0,0,0,0,3,843,0
2477.75,1,1,0,0,0,3,606,0
934.8,12,0,0,0,0,12,60,0
7077.37,23,1,0,0,0,10,117,1
1395.94,6,0,0,0,0,5,66,0
2994.09,20,0,0,0,0,5,118,0
13571.45,9,0,0,0,0,11,935,0
1381.32,18,0,0,0,0,4,730,0
4263.28,10,0,0,0,2,12,559,0
3270.83,19,0,0,0,0,10,397,0
119.74,14,0,0,0,0,1,96,0
9453.21,7,0,0,0,0,5,365,0
439.27,14,0,0,0,1,15,615,0
3867.63,21,1,1,0,0,8,789,0
4945.14,16,0,0,0,0,9,490,0
5950.05,16,0,1,0,0,10,270,0
7010.67,19,0,0,0,3,12,591,1
1762.33,5,0,0,0,2,6,761,0
70.17,14,0,0,0,0,12,662,0
7722.04,6,0,0,0,1,5,362,0
4612.79,17,1,0,0,0,9,969,0
10861.64,6,1,0,0,0,6,840,0
10345.25,5,0,1,0,0,6,74,0
11131.53,23,1,0,0,0,8,912,0
3992.63,10,0,0,1,1,6,969,0
2445.45,15,0,0,0,3,9,94,0
9418.57,19,0,0,0,0,10,769,0
3611.16,19,0,0,1,0,10,971,0
1225.95,17,0,0,0,0,9,418,0
11595.05,20,0,0,0,0,3,968,0
12860.96,13,1,0,0,3,12,902,1
3777.64,2,0,0,0,2,7,417,0
482.31,19,0,0,1,0,12,459,0
2954.43,1,0,0,1,0,17,906,1
9773.71,14,1,1,0,1,3,497,1
13932.91,17,0,0,0,0,5,91,0
1374.96,20,0,0,0,4,7,637,0
425.93,7,0,0,0,0,5,465,0
12600.55,17,0,0,0,0,17,179,0
2969.93,13,0,0,0,0,16,409,0
4692.19,14,0,0,0,0,3,710,0
20674.47,7,0,0,1,0,6,722,0
423.3,21,0,0,0,1,7,632,0
6280.17,22,0,0,0,1,11,811,0
471.97,10,0,0,0,0,7,682,0
2834.53,20,0,0,1,0,17,515,0
9782.17,10,0,0,1,2,11,209,1
3419.38,18,0,0,0,1,7,111,0
35241.12,15,1,0,0,0,7,704,0
4923.07,12,0,0,1,1,4,42,0
2334.24,13,0,1,1,4,3,438,1
1501.62,6,0,0,0,0,5,143,0
2599.5,6,1,1,0,0,10,16,1
2806.39,11,1,0,0,0,3,948,0
437.13,8,0,0,0,0,13,614,0
2778.16,18,0,0,1,1,8,831,0
3754.4,23,0,0,0,0,7,556,0
7706.75,18,0,0,0,3,15,104,0
6425.42,23,1,0,0,0,3,430,0
7411.76,9,0,0,0,0,14,996,0
60.39,12,0,0,0,1,8,916,0
1482.85,14,0,0,0,0,8,827,0
6512.65,11,0,0,0,0,7,118,0
3979.77,15,1,1,0,0,10,322,1
41.97,12,0,0,0,0,12,515,0
9803.0,2,1,0,1,4,8,242,1
8901.8,12,0,1,0,0,14,158,0
4780.01,17,0,0,0,1,11,940,0
422.65,3,0,0,0,0,8,317,0
8737.83,18,0,1,0,1,7,969,0
5268.29,22,0,0,0,0,16,852,0
9148.46,18,0,0,0,0,7,716,0
8369.84,13,0,0,1,4,22,397,1
9757.37,21,0,0,0,0,11,195,0
4388.97,22,0,0,0,1,7,667,0
917.2,10,0,0,0,0,3,530,0
6683.06,21,0,0,0,0,7,878,0
5822.99,11,1,0,0,2,7,817,0
8144.67,10,0,0,1,1,5,418,0
1127.12,9,0,0,0,0,8,436,0
1311.29,14,0,0,0,2,3,843,0
13276.03,17,1,0,0,0,10,460,0
8327.23,15,0,0,0,0,8,84,0
14340.72,12,1,1,1,0,3,71,1
8540.67,23,0,0,0,0,7,942,0
5465.22,11,0,0,0,0,17,510,0
6380.2,3,0,0,1,0,7,80,0
13206.27,18,0,0,0,4,18,979,0
5197.98,22,0,0,0,0,7,974,0
